,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,PavedDrive,PoolQC,Fence,MiscVal,SaleType,SaleCondition,SalePrice,LogSalePrice,Baths,Total_OutdoorSF
485,20,RL,80.0,9600,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,CBlock,3.0,1113.0,4,1,2.0,1113,3,4.0,5,4.0,Attchd,1950.0,1.0,264.0,3.0,3,0.0,0.0,0,WD,Normal,147000.0,11.898187865760873,1.0,200
486,20,RL,79.0,10289,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3.0,1073.0,3,1,2.0,1073,3,3.0,6,0.0,Attchd,1965.0,2.0,515.0,3.0,3,0.0,0.0,0,WD,Normal,156000.0,11.957611286231675,3.0,0
487,20,RL,70.0,12243,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,1484.0,4,1,2.0,1484,3,3.0,7,3.0,Attchd,1971.0,1.0,487.0,3.0,3,0.0,0.0,0,WD,Normal,175000.0,12.072541252905651,2.0,404
488,190,RL,60.0,10800,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,2DT,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3.0,954.0,3,0,1.0,2414,3,3.0,10,4.0,Attchd,1970.0,1.0,520.0,3.0,1,0.0,0.0,0,ConLD,Normal,160000.0,11.982929094215963,2.0,142
489,180,RM,21.0,1526,1,0.0,Reg,Lvl,IC2,Gtl,MeadowV,Norm,2DT,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,630.0,3,1,2.0,630,1,4.0,3,0.0,Attchd,1970.0,1.0,286.0,3.0,3,0.0,0.0,0,WD,Normal,86000.0,11.362102575235644,2.0,0
490,160,RM,,2665,1,0.0,Reg,Lvl,IC2,Gtl,MeadowV,Norm,1T,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4.0,264.0,3,1,2.0,1304,3,3.0,4,4.0,BuiltIn,1976.0,3.0,336.0,3.0,3,0.0,0.0,0,WD,Normal,115000.0,11.652687407345388,2.0,165
491,50,RL,79.0,9490,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Artery,1T,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,806.0,3,1,1.0,1578,3,2.0,5,3.0,Attchd,1941.0,1.0,240.0,3.0,3,0.0,1.0,0,WD,Normal,133000.0,11.79810440720389,2.0,32
492,60,RL,105.0,15578,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,728.0,4,1,2.0,1456,3,3.0,8,0.0,Attchd,2006.0,2.0,429.0,3.0,3,0.0,0.0,0,New,Partial,172785.0,12.059803326028716,3.0,0
493,20,RL,70.0,7931,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,1269.0,3,1,1.0,1269,3,3.0,6,2.0,Detchd,1964.0,1.0,308.0,3.0,3,0.0,0.0,0,WD,Normal,155000.0,11.951180395901384,2.0,0
494,30,RM,50.0,5784,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Artery,1T,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2.0,190.0,4,1,1.0,886,2,3.0,4,0.0,Attchd,1938.0,1.0,273.0,3.0,3,0.0,0.0,0,WD,Normal,91300.0,11.421906066583059,1.0,244
495,30,C (all),60.0,7879,1,0.0,Reg,Lvl,IC2,Gtl,IDOTRR,Norm,1T,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,720.0,3,0,1.0,720,2,3.0,4,0.0,NA,,0.0,0.0,0.0,1,0.0,1.0,0,WD,Abnorml,34900.0,10.460242108190519,1.0,638
496,20,RL,,12692,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3200.0,5,1,2.0,3228,4,4.0,10,4.0,Attchd,1992.0,2.0,546.0,3.0,3,0.0,0.0,0,WD,Normal,430000.0,12.971540487669746,4.0,630
497,50,RL,60.0,9120,1,2.0,Reg,Lvl,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3.0,1026.0,5,1,2.0,1820,4,3.0,8,0.0,Detchd,1925.0,1.0,240.0,3.0,1,0.0,1.0,0,WD,Normal,184000.0,12.122691036591123,3.0,100
498,20,RL,65.0,7800,1,0.0,Reg,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,3,3,PConc,3.0,864.0,5,1,2.0,899,3,4.0,5,0.0,Attchd,1967.0,3.0,288.0,3.0,3,0.0,1.0,0,WD,Normal,130000.0,11.77528972943772,1.0,64
499,20,RL,70.0,7535,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,912.0,2,1,2.0,912,2,3.0,5,0.0,Attchd,1958.0,3.0,297.0,3.0,3,0.0,1.0,480,WD,Normal,120000.0,11.695247021764184,2.0,297
500,160,RM,21.0,1890,1,0.0,Reg,Lvl,IC2,Gtl,BrDale,Norm,2DT,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,CBlock,3.0,672.0,3,1,2.0,1218,3,3.0,7,0.0,Detchd,1973.0,1.0,264.0,3.0,3,0.0,0.0,0,WD,Normal,113000.0,11.635143097694478,2.0,172
501,60,FV,75.0,9803,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,866.0,4,1,2.0,1768,3,4.0,7,0.0,Attchd,2005.0,2.0,603.0,3.0,3,0.0,0.0,0,WD,Normal,226700.0,12.33138283649562,3.0,108
502,20,RL,70.0,9170,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Feedr,1T,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,1214.0,5,1,2.0,1214,2,3.0,6,0.0,Detchd,1965.0,1.0,461.0,2.0,3,0.0,1.0,400,WD,Normal,140000.0,11.84939770159144,2.0,184
503,20,RL,100.0,15602,1,0.0,IR1,Lvl,IC2,Gtl,Crawfor,Norm,1T,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3.0,1501.0,3,1,2.0,1801,1,3.0,6,3.0,Attchd,1959.0,3.0,484.0,3.0,3,0.0,1.0,0,WD,Normal,289000.0,12.57418196709457,3.0,215
504,160,RL,24.0,2308,1,0.0,Reg,Lvl,IC2,Gtl,NPkVill,Norm,1T,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,3.0,855.0,3,1,2.0,1322,3,3.0,6,2.0,Attchd,1974.0,1.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,147000.0,11.898187865760873,4.0,260
505,90,RM,60.0,7596,1,1.0,Reg,Lvl,IC2,Gtl,OldTown,Artery,2DT,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,3,3,CBlock,3.0,960.0,4,1,2.0,1960,4,3.0,10,0.0,Detchd,1952.0,1.0,400.0,3.0,1,0.0,0.0,0,COD,Normal,124500.0,11.732060994886899,2.0,0
506,60,RL,80.0,9554,1,0.0,IR1,Lvl,IC2,Gtl,SawyerW,Norm,1T,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,4,3,PConc,4.0,777.0,5,1,2.0,1911,3,4.0,8,3.0,Attchd,1993.0,2.0,471.0,3.0,3,0.0,0.0,0,WD,Normal,215000.0,12.2783933071098,3.0,263
507,20,FV,75.0,7862,1,0.0,IR1,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1218.0,5,1,2.0,1218,2,4.0,4,0.0,Attchd,2009.0,3.0,676.0,3.0,3,0.0,0.0,0,New,Partial,208300.0,12.246734627249063,2.0,102
508,70,RM,60.0,9600,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3.0,689.0,5,1,2.0,1378,3,4.0,7,4.0,Detchd,1928.0,1.0,360.0,3.0,1,0.0,0.0,0,WD,Normal,161000.0,11.9891596439666,2.0,116
509,20,RL,80.0,9600,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,132.0,3,3,CBlock,3.0,1041.0,5,1,2.0,1041,3,3.0,6,0.0,Attchd,1959.0,2.0,270.0,3.0,3,0.0,1.0,0,WD,Normal,124500.0,11.732060994886899,2.0,312
510,20,RL,75.0,14559,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70.0,4,3,CBlock,3.0,1008.0,5,1,2.0,1363,2,3.0,6,3.0,CarPort,1951.0,1.0,288.0,3.0,3,0.0,0.0,2000,WD,Normal,164900.0,12.01309450854769,2.0,534
511,120,RL,40.0,6792,1,0.0,IR1,Lvl,IC2,Gtl,NridgHt,Norm,1T,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4.0,1368.0,5,1,2.0,1368,2,4.0,6,4.0,Attchd,2005.0,2.0,474.0,3.0,3,0.0,0.0,0,New,Partial,202665.0,12.219309648562168,2.0,167
512,20,RL,70.0,9100,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Feedr,1T,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,864.0,3,1,2.0,864,3,3.0,5,0.0,Detchd,1964.0,1.0,624.0,3.0,3,0.0,0.0,0,WD,Normal,129900.0,11.77452020265869,2.0,0
513,20,RL,71.0,9187,1,0.0,Reg,Bnk,IC2,Gtl,Mitchel,Norm,1T,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3.0,1084.0,3,1,2.0,1080,3,3.0,5,0.0,Attchd,1983.0,1.0,484.0,3.0,3,0.0,0.0,0,WD,Normal,134000.0,11.805595078933049,2.0,278
514,45,RL,55.0,10594,1,0.0,Reg,Lvl,IC2,Gtl,Crawfor,Norm,1T,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,768.0,2,0,2.0,789,2,3.0,5,0.0,Detchd,1926.0,1.0,200.0,1.0,3,0.0,1.0,0,WD,Normal,96500.0,11.477298287327077,1.0,112
515,20,RL,94.0,12220,1,0.0,Reg,Lvl,IC2,Gtl,NridgHt,Norm,1T,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,305.0,5,3,CBlock,5.0,2006.0,5,1,2.0,2020,3,5.0,9,4.0,Attchd,2009.0,3.0,900.0,3.0,3,0.0,0.0,0,New,Partial,402861.0,12.906346868281233,4.0,210
516,80,RL,,10448,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,3,3,CBlock,3.0,689.0,3,1,2.0,2119,3,3.0,7,3.0,Attchd,1972.0,2.0,583.0,3.0,3,0.0,1.0,0,COD,Abnorml,158000.0,11.970350312009105,3.0,104
517,60,RL,79.0,10208,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,4,3,PConc,4.0,1264.0,5,1,2.0,2344,3,4.0,7,3.0,Attchd,1996.0,2.0,889.0,3.0,3,0.0,0.0,0,WD,Normal,265000.0,12.487485104968359,3.0,220
518,60,RL,,9531,1,0.0,IR1,Lvl,C3,Gtl,CollgCr,Norm,1T,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,794.0,5,1,2.0,1796,3,3.0,7,0.0,Attchd,1998.0,2.0,546.0,3.0,3,0.0,1.0,0,WD,Normal,211000.0,12.259613412458204,4.0,36
519,70,RL,53.0,10918,1,0.0,Reg,Lvl,IC2,Gtl,Crawfor,Norm,1T,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,4.0,1276.0,5,1,2.0,2080,3,4.0,9,4.0,Detchd,1926.0,1.0,282.0,3.0,3,0.0,1.0,0,WD,Normal,234000.0,12.363076394339839,2.0,145
520,190,RL,60.0,10800,1,1.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,2DT,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0.0,0.0,3,0,1.0,1294,3,3.0,7,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,106250.0,11.573550086786664,2.0,544
521,20,RL,90.0,11988,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Feedr,1T,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,1244.0,5,1,1.0,1244,3,3.0,6,4.0,Attchd,1957.0,1.0,336.0,3.0,3,0.0,0.0,0,WD,Normal,150000.0,11.918390573078392,2.0,40
522,50,RM,50.0,5000,1,0.0,Reg,Lvl,IC2,Gtl,BrkSide,Feedr,1T,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,4,CBlock,3.0,1004.0,5,1,2.0,1664,3,3.0,7,4.0,Detchd,1950.0,1.0,420.0,3.0,3,0.0,0.0,0,WD,Normal,159000.0,11.976659481202368,2.0,60
523,60,RL,130.0,40094,1,0.0,IR1,Bnk,IC2,Gtl,Edwards,PosN,1T,2Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,762.0,5,3,PConc,5.0,3138.0,5,1,2.0,4676,3,5.0,11,4.0,BuiltIn,2007.0,3.0,884.0,3.0,3,0.0,0.0,0,New,Partial,184750.0,12.126758838810447,5.0,614
524,60,RL,95.0,11787,1,0.0,IR1,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,4,3,PConc,4.0,1379.0,5,1,2.0,2398,3,4.0,8,3.0,Attchd,1996.0,3.0,834.0,3.0,3,0.0,0.0,0,WD,Normal,315750.0,12.662706040212738,4.0,299
525,20,FV,62.0,7500,1,2.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,1257.0,5,1,2.0,1266,3,4.0,6,3.0,Attchd,2005.0,1.0,453.0,3.0,3,0.0,0.0,0,WD,Normal,176000.0,12.078239274020289,2.0,182
526,20,RL,70.0,13300,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4.0,928.0,3,1,2.0,928,2,3.0,4,0.0,Attchd,1956.0,1.0,252.0,3.0,3,0.0,0.0,0,WD,Normal,132000.0,11.790557201568507,1.0,417
527,60,RL,67.0,14948,1,0.0,IR1,Lvl,IC2,Gtl,NridgHt,Norm,1T,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,5,3,PConc,5.0,1452.0,5,1,2.0,2713,3,5.0,11,4.0,Attchd,2008.0,3.0,858.0,3.0,3,0.0,0.0,0,New,Partial,446261.0,13.008659261632127,4.0,192
528,30,RL,58.0,9098,1,0.0,IR1,Lvl,IC2,Gtl,Edwards,Norm,1T,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,528.0,5,1,2.0,605,2,3.0,5,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,86000.0,11.362102575235644,2.0,144
529,20,RL,,32668,1,0.0,IR1,Lvl,C3,Gtl,Crawfor,Norm,1T,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,None,0.0,4,3,PConc,3.0,2035.0,3,1,2.0,2515,4,3.0,9,3.0,Attchd,1975.0,2.0,484.0,3.0,3,0.0,0.0,0,WD,Alloca,200624.0,12.209187788430318,4.0,200
530,80,RL,85.0,10200,1,0.0,Reg,Lvl,IC2,Gtl,Timber,Norm,1T,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,4,3,CBlock,4.0,1461.0,5,1,2.0,1509,3,4.0,5,2.0,Attchd,1988.0,2.0,600.0,3.0,3,0.0,0.0,0,WD,Abnorml,175000.0,12.072541252905651,3.0,224
531,70,RM,60.0,6155,1,0.0,IR1,Lvl,C3,Gtl,BrkSide,RRNn,1T,2Story,6,8,1920,1999,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2.0,611.0,5,1,2.0,1362,3,3.0,6,0.0,Detchd,1920.0,3.0,502.0,3.0,3,0.0,0.0,0,WD,Normal,128000.0,11.759785542901755,2.0,84
532,20,RL,60.0,7200,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,0.0,0.0,5,1,2.0,827,2,3.0,5,1.0,Detchd,1967.0,1.0,392.0,3.0,3,0.0,0.0,0,WD,Normal,107500.0,11.585246126549855,1.0,0
533,20,RL,50.0,5000,1,0.0,Reg,Low,IC2,MS,BrkSide,Norm,1T,1Story,2,3,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,Slab,0.0,0.0,2,0,1.0,334,1,2.0,2,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,39300.0,10.578979797857352,1.0,0
534,60,RL,74.0,9056,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,707.0,5,1,2.0,1414,3,4.0,6,4.0,Attchd,2004.0,3.0,403.0,3.0,3,0.0,0.0,0,WD,Normal,178000.0,12.089538829274222,3.0,135
535,190,RL,70.0,7000,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Norm,2DT,2Story,5,7,1910,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,1117.0,3,1,2.0,1347,3,3.0,5,0.0,NA,,0.0,0.0,0.0,1,0.0,0.0,0,WD,Normal,107500.0,11.585246126549855,2.0,233
536,60,RL,57.0,8924,1,0.0,IR1,Lvl,C3,Gtl,CollgCr,Norm,1T,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,880.0,5,1,2.0,1724,3,4.0,8,0.0,Attchd,1998.0,3.0,527.0,3.0,3,0.0,0.0,0,WD,Normal,188000.0,12.144197241812087,3.0,275
537,20,RL,,12735,1,0.0,IR1,Lvl,IC2,Gtl,NAmes,Norm,1T,1Story,4,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,864.0,3,1,2.0,864,3,3.0,5,0.0,Detchd,1980.0,1.0,576.0,3.0,3,0.0,1.0,0,COD,Normal,111250.0,11.619535200028487,1.0,216
538,20,RL,,11553,1,0.0,IR1,Lvl,IC2,Gtl,Sawyer,Norm,1T,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,3,3,CBlock,3.0,1051.0,3,1,2.0,1159,3,3.0,7,2.0,Attchd,1968.0,1.0,336.0,3.0,3,0.0,0.0,0,WD,Normal,158000.0,11.970350312009105,2.0,466
539,20,RL,,11423,1,0.0,Reg,Lvl,IC2,Gtl,CollgCr,Norm,1T,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,4,3,PConc,4.0,1581.0,5,1,2.0,1601,3,4.0,6,3.0,Attchd,2001.0,2.0,670.0,3.0,3,0.0,1.0,2000,WD,Normal,272000.0,12.513557345278134,3.0,180
540,20,RL,85.0,14601,1,0.0,Reg,Lvl,IC2,Gtl,Timber,Norm,1T,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,5,3,PConc,5.0,1838.0,5,1,2.0,1838,2,5.0,8,4.0,Attchd,2006.0,3.0,765.0,3.0,3,0.0,0.0,0,WD,Normal,315000.0,12.66032791780777,3.0,338
541,60,RL,,11000,1,0.0,Reg,Lvl,IC2,Gtl,NoRidge,Norm,1T,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4.0,969.0,5,1,2.0,2285,4,4.0,8,3.0,BuiltIn,2000.0,3.0,648.0,3.0,3,0.0,0.0,0,WD,Normal,248000.0,12.421184025147118,3.0,56
542,20,RL,78.0,10140,1,0.0,Reg,Lvl,IC2,Gtl,NWAmes,RRAn,1T,1Story,7,5,1998,1999,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,1650.0,5,1,2.0,1680,3,4.0,7,3.0,Attchd,1998.0,3.0,583.0,3.0,3,0.0,0.0,0,WD,Normal,213250.0,12.270220465353926,3.0,151
543,120,RH,34.0,4058,1,0.0,Reg,Lvl,IC2,Gtl,NAmes,Norm,1T,SFoyer,7,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,182.0,3,3,PConc,4.0,723.0,5,1,2.0,767,1,3.0,4,0.0,Attchd,1998.0,3.0,367.0,3.0,3,0.0,0.0,0,WD,Normal,133000.0,11.79810440720389,2.0,160
544,60,RL,58.0,17104,1,0.0,IR1,Lvl,IC2,Gtl,Gilbert,Norm,1T,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,654.0,5,1,2.0,1496,3,4.0,7,4.0,Attchd,2006.0,2.0,426.0,3.0,3,0.0,0.0,0,New,Partial,179665.0,12.09884928474215,4.0,124
545,50,RL,,13837,1,0.0,IR1,Lvl,IC2,Gtl,NWAmes,Norm,1T,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,4,4,PConc,4.0,1204.0,4,1,2.0,2183,4,4.0,9,0.0,Attchd,1988.0,1.0,786.0,3.0,3,0.0,0.0,0,WD,Normal,229000.0,12.341477282536376,3.0,0
546,50,RL,70.0,8737,1,0.0,IR1,Bnk,IC2,Gtl,BrkSide,Norm,1T,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,4.0,1065.0,5,1,1.0,1635,3,3.0,6,4.0,Detchd,1950.0,1.0,440.0,3.0,3,0.0,0.0,0,WD,Normal,210000.0,12.254862809699606,2.0,182
547,85,RL,54.0,7244,1,0.0,Reg,Lvl,IC2,Gtl,Mitchel,Norm,1T,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,4.0,768.0,5,1,2.0,768,2,3.0,5,0.0,Detchd,1987.0,1.0,624.0,3.0,3,0.0,0.0,0,WD,Normal,129500.0,11.771436160121729,2.0,104
548,20,RM,49.0,8235,1,0.0,IR1,HLS,IC2,Gtl,OldTown,Feedr,1T,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,825.0,3,1,2.0,825,2,3.0,4,0.0,Detchd,1963.0,2.0,720.0,3.0,3,0.0,1.0,0,WD,Normal,125000.0,11.736069016284437,2.0,190
549,60,FV,75.0,9375,1,0.0,Reg,Lvl,IC2,Gtl,Somerst,Norm,1T,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,912.0,5,1,2.0,2094,4,4.0,8,4.0,BuiltIn,2003.0,3.0,615.0,3.0,3,0.0,0.0,0,WD,Normal,263000.0,12.479909311159902,3.0,364
550,120,RL,53.0,4043,1,0.0,Reg,Lvl,IC2,Gtl,NPkVill,Norm,1T,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,1069.0,3,1,2.0,1069,2,3.0,4,0.0,Attchd,1977.0,2.0,440.0,3.0,3,0.0,0.0,0,COD,Abnorml,140000.0,11.84939770159144,2.0,255
551,20,RM,50.0,6000,1,0.0,Reg,Lvl,IC2,Gtl,OldTown,Norm,1T,1Story,5,6,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,928.0,4,1,1.0,928,3,3.0,5,0.0,Attchd,1957.0,3.0,288.0,3.0,3,0.0,0.0,0,WD,Normal,112500.0,11.630708500626612,1.0,0
552,20,RL,87.0,11146,1,0.0,IR1,Lvl,IC2,Gtl,NridgHt,Norm,1T,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,250.0,4,3,PConc,5.0,1709.0,5,1,2.0,1717,3,4.0,7,4.0,Attchd,2006.0,2.0,908.0,3.0,3,0.0,0.0,0,WD,Normal,255500.0,12.450977688625896,2.0,208
553,20,RL,67.0,8777,1,0.0,Reg,Lvl,IC2,Gtl,Edwards,Feedr,1T,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0.0,0.0,5,1,2.0,1126,2,4.0,5,0.0,Detchd,2002.0,3.0,520.0,3.0,1,0.0,1.0,0,WD,Normal,108000.0,11.589886506106357,2.0,96
554,60,RL,85.0,10625,1,0.0,Reg,Lvl,IC2,Gtl,NridgHt,Norm,1T,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4,3,PConc,4.0,998.0,5,1,2.0,2046,3,4.0,8,4.0,BuiltIn,2003.0,2.0,871.0,3.0,3,0.0,0.0,0,WD,Normal,284000.0,12.556729517143344,4.0,382
